participant_id,theme,sentence_idx,sentence,sentiment_score,sentiment_label,vader_pos,vader_neu,vader_neg
W5T7LB,Music Sharing,19,"Whereas like I've heard it before, but I didn't add it then, And usually after like adding it to my like songs, then I'll go back and listen to it later.",0.8047,positive,0.234,0.766,0.0
W5T7LB,Music Sharing,20,"Just because that's kind of a like, when I open Spotify, sometimes I just go to my like songs and play whatever's like at the top that I've liked the most recently.",0.8915,positive,0.372,0.628,0.0
W5T7LB,Music Sharing,21,"I would say it's like, pretty similar, I kind of branched out more than what my parents would listen to, but I still go to concerts with my parents, and my parents like the music that me and my sister listen to now even, there's new artists who are coming out with albums right now, and they're coming to those concerts with us too, which is super exciting.",0.9497,positive,0.218,0.782,0.0
W5T7LB,Music Sharing,22,I think a big part of it was that I've I always had this like realization too that like my parents didn't make like me and my sister listen to like old music when we were little.,0.8885,positive,0.277,0.723,0.0
W5T7LB,Music Sharing,23,"Like I didn't like music from like the 70s and 80s, we weren't super familiar with.",-0.5948,negative,0.12,0.527,0.353
W5T7LB,Music Sharing,25,"Like they were listening to like the current artists, I guess like in the 2010s, you know.",0.7579,positive,0.366,0.634,0.0
W5T7LB,Music Sharing,26,"People who were coming out with music like in that like alternative rock, like I guess indie.",0.7579,positive,0.366,0.634,0.0
W5T7LB,Music Sharing,27,"and blues genres was like what I grew up listening to as opposed to 70s like classic rock, So I think that kind of helps it also that like we have similar music tastes and yeah.",0.8752,positive,0.293,0.707,0.0
WOGMXV,Music Sharing,0,I feel like because with the participants songs I was trying to figure out like how the song would connect to them and kind of like I guess understand it on a more personal level and a human level.,0.7579,positive,0.195,0.805,0.0
WOGMXV,Music Sharing,1,"I think it was just like, when I was by myself, it was more like, so broad, I guess, of who it could be or where they could be coming from.",0.6124,positive,0.161,0.839,0.0
WOGMXV,Music Sharing,2,"And when I was in a room with someone else and I could like visually see on the map that there were other people there and it had to be like one of their favorites, I was more interested in figuring out like whose it was, if that makes sense.",0.9061,positive,0.245,0.755,0.0
WOGMXV,Music Sharing,3,"Yeah, so my brother's actually, he's a musician and also an audio producer, so he... Oh, nice.",0.6444,positive,0.273,0.727,0.0
WOGMXV,Music Sharing,4,always is like listening to new songs and giving me new music suggestions.,0.5994,positive,0.308,0.692,0.0
WOGMXV,Music Sharing,5,We have like a shared playlist on Spotify.,0.5994,positive,0.495,0.505,0.0
WOGMXV,Music Sharing,6,"And so we always like add songs to it to be like, oh, you should go listen to this song.",0.6734,positive,0.235,0.765,0.0
WOGMXV,Music Sharing,8,"And I feel like pretty much nine times out of 10, I'm like, oh, that's such a good song.",0.8779,positive,0.461,0.539,0.0
WOGMXV,Music Sharing,9,But I feel like music is like very prominent also just in my family.,0.8717,positive,0.497,0.503,0.0
WOGMXV,Music Sharing,10,Because my mom was a musician and her mom and aunt like were singers and her dad played the accordion and everything.,0.5994,positive,0.205,0.795,0.0
WOGMXV,Music Sharing,11,"So it's a very like, we're just a very musically like based family.",0.7281,positive,0.405,0.595,0.0
WOGMXV,Music Sharing,12,"But yeah, I feel like that's like super important to me for just connecting with people and like building relationships.",0.9643,positive,0.607,0.393,0.0
WOGMXV,Music Sharing,13,"Because even with my friends, like finding songs that are like, oh, like we like getting to this song when we get ready, like for dance competitions and stuff.",0.9442,positive,0.451,0.549,0.0
WOGMXV,Music Sharing,14,"I would probably say like, it's just nice to know that someone think, so I don't know how to put this into words.",0.6486,positive,0.218,0.782,0.0
WOGMXV,Music Sharing,15,"It's like comforting to know that when someone listened to a song, they thought, oh, I think that Gianna would like this song, or I think that this person would like this song.",0.8481,positive,0.282,0.718,0.0
WOGMXV,Music Sharing,16,"So I think just like the principle of being like, oh, I found this song that I think you might like is just like something that I feel like kind of, I don't know, it just makes me feel like warm and fuzzy inside.",0.9475,positive,0.366,0.634,0.0
WOGMXV,Music Sharing,17,Like it's just a nice feeling.,0.7003,positive,0.773,0.227,0.0
WOGMXV,Music Sharing,19,"I mean, my music taste is kind of all over the place.",0.0,neutral,0.0,1.0,0.0
WOGMXV,Music Sharing,20,"So I would say for the most part, yes.",0.4549,positive,0.298,0.702,0.0
WOGMXV,Music Sharing,21,"Like my dad's super into like 80s and 90s music and I always, I love that stuff.",0.9201,positive,0.544,0.456,0.0
WOGMXV,Music Sharing,22,"But also my brother is into very like, indie, kind of like, I can't think of the word right now, but very like, groovy, like vibey music, if that makes sense.",0.9409,positive,0.362,0.638,0.0
WOGMXV,Music Sharing,23,"But he and I have very similar music tastes, but also because he's a musician, he listens to a lot of different kinds of music.",0.0,neutral,0.0,1.0,0.0
WOGMXV,Music Sharing,24,"Like he's in a bunch of different bands, so like, that are very different.",0.6948,positive,0.343,0.657,0.0
WOGMXV,Music Sharing,25,Like one's like a country rock band and then one's a Latin jazz band and so it's just kind of all over the place.,0.6124,positive,0.2,0.8,0.0
WOGMXV,Music Sharing,26,"And I think that kind of also influences what I listen to because he's always listening to and playing different kinds, like genres of music.",0.5106,positive,0.17,0.83,0.0
WXA3LM,Music Sharing,0,"Although I felt like it was like a lot of, I think when I was listening to other people, it was a lot of like other people's music.",0.7579,positive,0.273,0.727,0.0
WXA3LM,Music Sharing,1,"So I don't know how much I fully connected them, but it was interesting to see what people were interested in or like learn about their taste, if that makes sense.",0.8847,positive,0.285,0.715,0.0
WXA3LM,Music Sharing,2,"Yeah, I think the people I'm closer with tend to also have the really similar like interests in general, which may lend towards similar music interest tastes.",0.8497,positive,0.318,0.682,0.0
WXA3LM,Music Sharing,3,"But I mean, there's like, yeah, I think it tends to be towards people I'm like extremely like connected with rather than like people I'm like, friends with, but not quite as like I could talk to them and feel comfortable in any circumstance ever.",0.9847,positive,0.484,0.516,0.0
WXA3LM,Music Sharing,4,I think maybe down to just like music feeling personal and like being like I don't know.,0.7906,positive,0.45,0.55,0.0
WXA3LM,Music Sharing,5,Maybe I have a niche music taste.,0.0,neutral,0.0,1.0,0.0
WXA3LM,Music Sharing,6,"Maybe I don't know if I quite do in the grand sense of everything, but it feels kind of niche.",0.25,positive,0.105,0.895,0.0
WXA3LM,Music Sharing,7,"And it's like a, what if, I don't know.",0.3612,positive,0.263,0.737,0.0
WXA3LM,Music Sharing,8,"Like, I just feel less embarrassed if it was like someone I was just closer to or like, where I just have a relationship where like, I don't feel like, not necessarily judgment, but like, where it would just be like, if something, if I made fun of it with someone else, then I wouldn't care in a way.",0.9128,positive,0.3,0.624,0.077
WXA3LM,Music Sharing,10,A lot of them were also like pretty upbeat.,0.6908,positive,0.487,0.513,0.0
WXA3LM,Music Sharing,11,So that's kind of like what I prefer to listen to too.,0.2975,positive,0.181,0.819,0.0
WXA3LM,Music Sharing,12,"I don't like, there's the whole connection bit where you don't quite feel connected because I feel like connections spawn from like maybe how you find the music.",-0.652,negative,0.0,0.784,0.216
WXA3LM,Music Sharing,13,"So I don't think I felt connected to their songs, but I did generally enjoy them.",0.6486,positive,0.264,0.736,0.0
WXA3LM,Music Sharing,14,"I don't think I was like top of the like bar for everything, but I did just like generally enjoy them.",0.2323,positive,0.233,0.531,0.236
WXA3LM,Music Sharing,15,I'm glad that like people have their favorite songs and it's kind of like why does this happen to be their favorite song?,0.9186,positive,0.438,0.562,0.0
WXA3LM,Music Sharing,16,It's just kind of like an underlying question when it comes down to that.,0.2975,positive,0.145,0.855,0.0
WXA3LM,Music Sharing,17,Or why does the song they particularly like dance to or whatever it may be?,0.4201,positive,0.166,0.834,0.0
WXA3LM,Music Sharing,18,There were some I definitely automatically like knew belonged to maybe one list or another.,0.6369,positive,0.302,0.698,0.0
WXA3LM,Music Sharing,19,"Where it's like, just like a song, like one of them that I just like tend to listen to a lot, especially more like less for the sound of it nowadays, more just like for the nostalgia or like the, I guess the meaning behind it.",0.9382,positive,0.333,0.667,0.0
WXA3LM,Music Sharing,20,"And that's, I just like automatically knew I was going to put that in favorites.",0.6486,positive,0.325,0.675,0.0
WXA3LM,Music Sharing,21,"There are some where I couldn't necessarily know if I put it in favorites or the dance one, but I was like, I just like, maybe for some reason it's just slightly tip towards one another.",0.8126,positive,0.225,0.775,0.0
WXA3LM,Music Sharing,22,"Maybe I slightly didn't care about the sound as much, but I'm mainly listening for it for like just the meaning.",0.3767,positive,0.142,0.785,0.073
WXA3LM,Music Sharing,23,So maybe I'll put it in like favorites.,0.6486,positive,0.469,0.531,0.0
WXA3LM,Music Sharing,25,"And then I scroll through like, cause I don't have playlists necessarily, but I just use like the big like song.",0.8047,positive,0.355,0.645,0.0
WXA3LM,Music Sharing,26,"I mean, it's a playlist, but like just the liking the songs.",0.7783,positive,0.459,0.541,0.0
WXA3LM,Music Sharing,27,"I think a lot of it just comes, I mean like music wise, it would have just been down to like maybe something just scratched my brain.",0.7964,positive,0.278,0.722,0.0
WXA3LM,Music Sharing,28,"Like I can't necessarily explain that part, but A lot of it does just favorite wise just comes down to like lyrics, whether it be like just lyrics when I was being like angsty at some point of time and I just connected to them and it like just flew from there.",0.9716,positive,0.358,0.642,0.0
WXA3LM,Music Sharing,29,"Like, of course, like it can't just be lyrics because I did have to just really like listening to the song at some point.",0.7579,positive,0.273,0.727,0.0
WXA3LM,Music Sharing,30,"But the reason it's still like kind of like a favorite is just because either like, I guess the angst of it all or like Maybe it connects back to like, I guess, because I think I put one of them that was in Bulgarian because my parents are from Bulgaria.",0.965,positive,0.336,0.664,0.0
X1QQ4F,Music Sharing,1,I guess it was exciting.,0.4939,positive,0.516,0.484,0.0
X1QQ4F,Music Sharing,2,And then the ones where it was just me and then I'd get someone else's song or the algorithm.,0.0,neutral,0.0,1.0,0.0
X1QQ4F,Music Sharing,3,"When I would get someone else's song, it was like “ohh I kind of wonder who this person is...” I guess I thought about area and stuff.",0.3612,positive,0.102,0.898,0.0
X1QQ4F,Music Sharing,4,"Honestly, for some of the songs that other people picked, it just wasn't my style and I was like, “oh, I wonder why this is their favorite.”",0.6705,positive,0.193,0.807,0.0
X1QQ4F,Music Sharing,5,"And I guess it just gets you thinking about different things that people like, especially music.",0.3612,positive,0.152,0.848,0.0
X1QQ4F,Music Sharing,6,"Maybe it's a sound that they're really into, or a style, or maybe it's the artist.",0.0,neutral,0.0,1.0,0.0
X1QQ4F,Music Sharing,7,"Yeah, but I don't know.",0.1531,positive,0.348,0.652,0.0
X1QQ4F,Music Sharing,9,It's very dependent on the person.,0.0,neutral,0.0,1.0,0.0
X1QQ4F,Music Sharing,10,I have a friend who has very different music tastes and I'll show him something.,0.4939,positive,0.211,0.789,0.0
X1QQ4F,Music Sharing,11,"I'm like, “Yo, this is so sick.",-0.4101,negative,0.213,0.426,0.361
X1QQ4F,Music Sharing,13,"And then he'll be like, “it kind of sucks.”",0.3612,positive,0.238,0.762,0.0
X1QQ4F,Music Sharing,14,"I'm like, “OK, well, now I don't want to show you anything more...” So I mean, yeah, I guess that kind of makes an impact on who you want to show music to.",0.6843,positive,0.205,0.724,0.071
X1QQ4F,Music Sharing,15,"Like other people, I’m showing maybe something from Dominic Fike and then they're like, “Oh yeah, that's sick.”",0.7351,positive,0.324,0.676,0.0
X1QQ4F,Music Sharing,16,"Or like what I was saying about guitar and different vocals, I have friends who produce music and then I'm like, “this part's really cool.",0.8655,positive,0.36,0.64,0.0
X1QQ4F,Music Sharing,17,Like I wonder how they did this.”,0.3612,positive,0.333,0.667,0.0
X1QQ4F,Music Sharing,18,"And then usually they're like, “Oh yeah, that is super sick.”",0.8225,positive,0.518,0.482,0.0
X1QQ4F,Music Sharing,19,"So yeah, definitely depends on the person.",0.6674,positive,0.523,0.477,0.0
X1QQ4F,Music Sharing,20,My girlfriend does not like a lot of the songs that I like because of their voices.,-0.4973,negative,0.0,0.755,0.245
X1QQ4F,Music Sharing,21,"I listen to a lot of like, hyper pop and like very... not intense stuff, but maybe not calm... And so I’ll show her a song and she’ll be like, “can we skip this?”",0.6847,positive,0.194,0.775,0.032
X1QQ4F,Music Sharing,22,"I'm like, OK, yeah, that's fine.",0.8143,positive,0.825,0.175,0.0
X1QQ4F,Music Sharing,23,Yeah... I don't know... He has a really cool style and it's very personable.,0.3804,positive,0.191,0.809,0.0
X1QQ4F,Music Sharing,24,"But at the same time, some of the lyrics you're like, “I don't really get that.”",0.5023,positive,0.178,0.822,0.0
X1QQ4F,Music Sharing,25,"But if you read into it, it kind of makes sense.",0.0,neutral,0.0,1.0,0.0
X1QQ4F,Music Sharing,27,I've always been someone who loves to sing and I've been in choir for a long time.,0.5719,positive,0.198,0.802,0.0
X1QQ4F,Music Sharing,28,He does a lot of things that are just really fun to sing when you're in a car and you play it.,0.7178,positive,0.25,0.75,0.0
X1QQ4F,Music Sharing,29,You just want to sing it out loud.,0.0772,positive,0.157,0.843,0.0
X1QQ4F,Music Sharing,30,And there's also a lot of dynamics.,0.2732,positive,0.296,0.704,0.0
X1QQ4F,Music Sharing,31,"Like it’s soft, just like songs that you can sway and just close your eyes to.",0.6124,positive,0.263,0.737,0.0
X1QQ4F,Music Sharing,32,And then there are songs that are very jumpy and fun.,0.3117,positive,0.24,0.606,0.154
X1QQ4F,Music Sharing,33,"But yeah, this I feel like this one really kind of creates a picture.",0.8251,positive,0.49,0.51,0.0
X1QQ4F,Music Sharing,34,I can just close my eyes and it's kind of like I'm somewhere else in a way.,0.2975,positive,0.136,0.864,0.0
X1QQ4F,Music Sharing,35,The one song “Ultimately” by Kai Dreams was one of them I added.,0.4019,positive,0.197,0.803,0.0
X1QQ4F,Music Sharing,36,And that one has a lot of lyrics about letting a person down.,0.0,neutral,0.0,1.0,0.0
X1QQ4F,Music Sharing,37,That one was definitely one I would listen to every time I kind of felt that way.,0.4019,positive,0.162,0.838,0.0
X1QQ4F,Music Sharing,38,"So I think there's, yeah, an emotional connection.",0.4703,positive,0.448,0.552,0.0
X1QQ4F,Music Sharing,39,"Like you listen to a song during a time, or that reminds you of something, and then it kind of gets latched.",0.3612,positive,0.116,0.884,0.0
X1QQ4F,Music Sharing,40,"And then when you listen to that, you're like, “oh, shoot, yeah.",0.3182,positive,0.292,0.559,0.149
X1QQ4F,Music Sharing,41,I kind of feel that.”,0.0,neutral,0.0,1.0,0.0
X6YZK0,Music Sharing,1,"I guess because like, I enjoy it.",0.6908,positive,0.655,0.345,0.0
X6YZK0,Music Sharing,2,"And like, I hope that they have like the same experience.",0.7845,positive,0.53,0.47,0.0
X6YZK0,Music Sharing,3,"Especially with like the songs, whatever it's like, that I choose like to dance to, like they're not the most popular songs.",0.8208,positive,0.375,0.539,0.086
X6YZK0,Music Sharing,4,"So like, I'm like, oh, I hope they like it in the same capacity.",0.8828,positive,0.556,0.444,0.0
X6YZK0,Music Sharing,5,"But yeah, usually only people that I'm really close friends to, I'll like share my music with.",0.9248,positive,0.508,0.492,0.0
X6YZK0,Music Sharing,6,"if anyone offers me like, the aux cable in the car, I'm like, don't give it to me.",0.6124,positive,0.238,0.762,0.0
X6YZK0,Music Sharing,8,"To be honest, for the most part, pretty good.",0.8733,positive,0.624,0.376,0.0
X6YZK0,Music Sharing,9,"I mean, I feel like just with different groups sometimes, with different people, sometimes not so positive, but it's also not necessarily negative.",0.5282,positive,0.22,0.69,0.09
X6YZK0,Music Sharing,10,"It's just like a general like, oh yeah, that one's good.",0.8442,positive,0.627,0.373,0.0
X6YZK0,Music Sharing,12,"But even like just a simple like, oh yeah, I liked it.",0.9186,positive,0.684,0.316,0.0
X6YZK0,Music Sharing,13,"But like saying it like that sometimes as well can make me be like, did you really like it?",0.9398,positive,0.528,0.472,0.0
X6YZK0,Music Sharing,14,Or are you just saying that because you're my friend?,0.4939,positive,0.262,0.738,0.0
X6YZK0,Music Sharing,15,"So really like I only trust them when like they start listening to it themselves, which is kind of crazy.",0.7914,positive,0.354,0.547,0.098
X6YZK0,Music Sharing,16,"But that's when I'm like, yes, you did actually really like it.",0.8765,positive,0.528,0.472,0.0
X6YZK0,Music Sharing,17,Because you're listening to it now.,0.0,neutral,0.0,1.0,0.0
X6YZK0,Music Sharing,18,"It makes me feel good, but also just like, yes.",0.8294,positive,0.556,0.444,0.0
X6YZK0,Music Sharing,20,"If there's any other way to describe it, just like, yes.",0.6369,positive,0.366,0.634,0.0
X6YZK0,Music Sharing,22,"But I just like it when, you know, other people enjoy like the stuff that I share with them, because it is just very much like you're sharing it with them.",0.9664,positive,0.472,0.528,0.0
X6YZK0,Music Sharing,23,"And even though it's like not something that I like made or anything like that, means something to me, I guess.",0.7579,positive,0.319,0.681,0.0
X6YZK0,Music Sharing,25,"I would say so, especially with the other people's music.",0.0,neutral,0.0,1.0,0.0
X6YZK0,Music Sharing,26,"Like think in one of the rooms, I was with other people, I was trying to figure out who was.",0.3612,positive,0.128,0.872,0.0
X6YZK0,Music Sharing,27,"And then with the other one, the other person wasn't in there, I don't think.",0.0,neutral,0.0,1.0,0.0
X6YZK0,Music Sharing,28,"I don't quite remember, but Either way, I definitely, I don't know if like this makes sense, but I almost like gave it more attention because I felt like, it's like respectful to actually like listen to it before I pass judgment to it.",-0.5824,negative,0.146,0.598,0.257
X6YZK0,Music Sharing,29,"But with they, I was like, I was like, who cares?",0.8885,positive,0.636,0.364,0.0
X6YZK0,Music Sharing,30,"I definitely still try to listen to it, but definitely not as hard.",0.7044,positive,0.432,0.568,0.0
X6YZK0,Music Sharing,31,"Usually I listen to the same thing over and over again until like one of my music platforms is like, hey, do you want to listen to something else?",0.6486,positive,0.201,0.799,0.0
X6YZK0,Music Sharing,32,"And then I'll try it and sometimes I love it, sometimes I hate it.",0.128,positive,0.235,0.559,0.207
X6YZK0,Music Sharing,33,And then usually I'll have artists that I continually go back to.,0.0,neutral,0.0,1.0,0.0
X6YZK0,Music Sharing,34,"So if they release something new, I'll go back to that and see what new stuff they have and if I like it, that kind of thing.",0.3612,positive,0.091,0.909,0.0
X6YZK0,Music Sharing,35,"And then occasionally I'll listen to something else that somebody has and then like I'll take that, but that's honestly pretty rare unless it's like my sister.",0.9231,positive,0.366,0.634,0.0
X6YZK0,Music Sharing,36,"Like if she suggests a song, like she's the most likely person that I'll be like, oh, I like that song too.",0.8402,positive,0.385,0.615,0.0
X6YZK0,Music Sharing,37,And then I'll add that to my list of songs that I listen to over and over.,0.0,neutral,0.0,1.0,0.0
X8MNUK,Music Sharing,0,"Yeah, I definitely do sometimes.",0.5994,positive,0.71,0.29,0.0
X8MNUK,Music Sharing,1,"Like if I have friends over or I'm just hanging out with my roommate, I'll put music on.",0.6808,positive,0.272,0.728,0.0
X8MNUK,Music Sharing,2,But most of the time I would say I listen to music by myself with my Airpods or something like that.,0.5023,positive,0.153,0.847,0.0
X8MNUK,Music Sharing,3,I feel like it kind of depends on who I'm with.,0.3612,positive,0.217,0.783,0.0
X8MNUK,Music Sharing,4,"A lot of the time whoever is connected to the speaker, or whoever is driving, or whatever will pick the music and then it kind of just goes on what they're listening to.",0.0,neutral,0.0,1.0,0.0
X8MNUK,Music Sharing,5,And I'm always happy to hear what my friends want to listen to.,0.7964,positive,0.448,0.552,0.0
X8MNUK,Music Sharing,6,"Sometimes if it fits in the right genre and it's the vibe of what we're doing, I guess I'll be like, “oh, you should add this song to the queue.”",0.3612,positive,0.082,0.918,0.0
X8MNUK,Music Sharing,7,"But yeah, mostly it's whoever’s phone it is, basically.",0.4215,positive,0.259,0.741,0.0
X8MNUK,Music Sharing,8,I think with a lot fewer of my friends I feel comfortable sharing that.,0.8481,positive,0.535,0.465,0.0
X8MNUK,Music Sharing,9,"But one of my best friends that we've known each other forever, I'll always be like “oh, this song is super relevant.”",0.9664,positive,0.508,0.492,0.0
X8MNUK,Music Sharing,10,"Or sometimes I'll kind of do it in reverse, where one of my friends will be telling me about something that's going on in their life, and then I'll be listening to a song and I'm like, “oh, like, this relates to you right now.”",0.7964,positive,0.165,0.835,0.0
X8MNUK,Music Sharing,11,"Usually, it kind of depends on the person, but sometimes they're like, “Oh my gosh, that's crazy.”",0.5023,positive,0.169,0.831,0.0
X8MNUK,Music Sharing,12,"Like, “that's exactly what I was thinking.”",0.3612,positive,0.333,0.667,0.0
X8MNUK,Music Sharing,13,"Or they're like, “oh haha... thank you.”",0.6124,positive,0.5,0.5,0.0
X8MNUK,Music Sharing,14,"And it's a little awkward, and I'm like, “oh, never mind.”",0.2944,positive,0.212,0.678,0.111
XRONEG,Music Sharing,0,"So mostly being here at school, the only time I listen to music with others is like if I'm driving people places, since I like have a car here, since I'm from here.",0.6124,positive,0.152,0.848,0.0
XRONEG,Music Sharing,1,"But usually I typically just listen to music by myself, which is hard, but I listen to a lot of different types of music so that when I am around other people, depending on what kind of music they like, I can tailor my music tastes with their music tastes and we can all just like listen to music collectively.",0.7096,positive,0.108,0.865,0.027
XRONEG,Music Sharing,2,I have a very like established group of friends.,0.7089,positive,0.541,0.459,0.0
XRONEG,Music Sharing,3,And so we like hang out a lot.,0.4173,positive,0.317,0.683,0.0
XRONEG,Music Sharing,4,I've met them like freshman year.,0.3612,positive,0.333,0.667,0.0
XRONEG,Music Sharing,5,And so I got to know them and their personalities.,0.0,neutral,0.0,1.0,0.0
XRONEG,Music Sharing,6,"And especially if we are taking a long drive to go like skiing or something, like I'll take song suggestions, but we pretty much all like listen to like the same music.",0.9231,positive,0.355,0.645,0.0
XRONEG,Music Sharing,7,So that like works out just because we all have similar interests.,0.5829,positive,0.323,0.677,0.0
XRONEG,Music Sharing,8,And so like listening to music that way just like keeps us like connected.,0.8115,positive,0.432,0.568,0.0
XRONEG,Music Sharing,9,"Or if like an artist like comes out with like a new song, like we are all already know it or listen to albums that they put out.",0.8402,positive,0.303,0.697,0.0
XRONEG,Music Sharing,10,"So a lot of my friends, like even though we have very similar music tastes, there are still like some outliers of like artists and songs.",0.8625,positive,0.335,0.665,0.0
XRONEG,Music Sharing,11,And like one of my friends in particular like wanted to go to this concert of this artist I've never heard of.,0.7964,positive,0.299,0.701,0.0
XRONEG,Music Sharing,12,So she like wanted to like introduce me to this artist and their songs.,0.6764,positive,0.317,0.683,0.0
XRONEG,Music Sharing,13,"And so that was like really meaningful to me just because she's trying to like make another connection with me, like beyond the connection we already have with our music.",0.8715,positive,0.295,0.705,0.0
XRONEG,Music Sharing,14,"And again, it's just a concert.",0.0,neutral,0.0,1.0,0.0
XRONEG,Music Sharing,15,So it's going to be like another experience.,0.3612,positive,0.263,0.737,0.0
XRONEG,Music Sharing,16,So that just is like growing our friendship.,0.7269,positive,0.587,0.413,0.0
XRONEG,Music Sharing,17,"And so with that, I really do think that I do like connect with others in that way.",0.3612,positive,0.143,0.857,0.0
XRONEG,Music Sharing,18,"Even if like it is not my music taste, like I want to try because that's again, like very vulnerable to be like, oh, I want you to like listen to the song or like I really like the song.",0.9314,positive,0.408,0.548,0.044
XV0S8C,Music Sharing,0,usually the songs that you play in the car is like the ones that you're gonna like talk over and like have conversations over.,0.836,positive,0.331,0.669,0.0
XV0S8C,Music Sharing,1,So it's like pretty much like background noise.,0.841,positive,0.643,0.357,0.0
XV0S8C,Music Sharing,2,"You just kind of want something you can play and like sing along to or like talk over to, but not necessarily like listen to the lyrics and be like, oh, this is I resonate, so.",0.8659,positive,0.305,0.695,0.0
XV0S8C,Music Sharing,3,"We listen to mostly the same stuff, so.",0.0,neutral,0.0,1.0,0.0
XV0S8C,Music Sharing,4,I think that we like have stuff that like overlaps and that's what we listen to in the car.,0.6124,positive,0.238,0.762,0.0
XWM6DC,Music Sharing,0,Probably not recommendations from friends so much.,-0.3724,negative,0.0,0.701,0.299
XWM6DC,Music Sharing,1,"Depends on the person probably, but sometimes I'd say.",0.0,neutral,0.0,1.0,0.0
XWM6DC,Music Sharing,2,"Definitely my siblings, I'd say.",0.4019,positive,0.403,0.597,0.0
XWM6DC,Music Sharing,3,"I'll find a cool song, be like, hey, check this out.",0.5859,positive,0.375,0.625,0.0
XWM6DC,Music Sharing,4,"But beyond that, I don't really know.",0.0,neutral,0.0,1.0,0.0
XWM6DC,Music Sharing,5,I might be inclined to send a song to someone if it's something we've like discussed in the past.,0.3612,positive,0.135,0.865,0.0
XWM6DC,Music Sharing,6,"Like we got to talking about, whatever artist and then I see they put out a new song.",0.3612,positive,0.143,0.857,0.0
XWM6DC,Music Sharing,7,"I'm like, hey, check this out.",0.3612,positive,0.333,0.667,0.0
XWM6DC,Music Sharing,8,You mentioned liking them.,0.4019,positive,0.474,0.526,0.0
XWM6DC,Music Sharing,9,"But other than that, or as I said, you know, occasionally sharing things with siblings, I don't know how much music sharing I really do.",0.7594,positive,0.246,0.754,0.0
XWM6DC,Music Sharing,10,Not at present very much,0.0,neutral,0.0,1.0,0.0
Y1I6D6,Music Sharing,1,"I mean, like when I'm in the car with my friends, I'll play a song and I'll be like, yeah, I've heard that before.",0.8934,positive,0.428,0.572,0.0
Y1I6D6,Music Sharing,2,And that'll be about the end of the conversation.,0.0,neutral,0.0,1.0,0.0
Y1I6D6,Music Sharing,3,"Very rarely is like, oh, like the song I had to have a list.",-0.5786,negative,0.0,0.678,0.322
Y1I6D6,Music Sharing,4,"But like, they have pretty similar music tastes.",0.8201,positive,0.557,0.443,0.0
Y1I6D6,Music Sharing,5,"So it's like, we all know the same songs.",0.4173,positive,0.258,0.742,0.0
Y1I6D6,Music Sharing,6,I think the most that we talk about music is when we're playing like Fortnite and like the Fortnite Festival.,0.8402,positive,0.4,0.6,0.0
Y1I6D6,Music Sharing,7,"I'll talk about like, oh, the song sucks.",0.0,neutral,0.227,0.545,0.227
Y1I6D6,Music Sharing,8,"Oh, the song's good.",0.4404,positive,0.492,0.508,0.0
Y1I6D6,Music Sharing,10,"But like, I won't add those songs to my playlist.",0.5023,positive,0.289,0.711,0.0
Y1I6D6,Music Sharing,11,"I'll just, it's like kind of like the game.",0.6124,positive,0.417,0.583,0.0
Y1I6D6,Music Sharing,12,Because you're playing like Guitar Hero and it's like that kind of thing.,0.8555,positive,0.536,0.464,0.0
Y1I6D6,Music Sharing,13,It depends on the environment I'm in and like the mental state.,0.3612,positive,0.185,0.815,0.0
Y1I6D6,Music Sharing,14,"if we're inebriated or not, that definitely makes a big factor, like how many people are there.",0.0624,positive,0.133,0.746,0.12
Y1I6D6,Music Sharing,15,"So I would say generally, I try to bring up like play songs people know that are like, we're popular, like Home by Edward Sharp, or like kind of like sounds like you could sing along to even if you haven't heard the song for a long time.",0.9531,positive,0.353,0.647,0.0
Y1I6D6,Music Sharing,16,"So like those type of songs, or I'll just play the worst possible song you've ever heard, like the most annoying song.",-0.0276,neutral,0.249,0.53,0.221
Y1I6D6,Music Sharing,17,"just to mess with Mike, if I'm just hanging out with my close, close friends, and I know that they can't change the acts, I'm gonna like mess with them for that.",0.1531,positive,0.149,0.718,0.133
Y1I6D6,Music Sharing,18,"Normally just like upbeat songs are like, if I really like a new song, I'll play that maybe.",0.836,positive,0.452,0.548,0.0
Y9N2G1,Music Sharing,0,"And yeah, friends do send a few suggestions.",0.6486,positive,0.515,0.485,0.0
Y9N2G1,Music Sharing,1,So that does expose me to new songs.,-0.2177,negative,0.0,0.79,0.21
Y9N2G1,Music Sharing,3,"So me and my roommates share a lot of songs and there are days where we, all of us listen together.",0.296,positive,0.104,0.896,0.0
Y9N2G1,Music Sharing,4,"And again, I feel that at least like we are four people and three of our taste in music is kind of same.",0.3612,positive,0.106,0.894,0.0
Y9N2G1,Music Sharing,5,"So yeah, it's We do share a lot of music together.",0.5709,positive,0.37,0.63,0.0
Y9N2G1,Music Sharing,6,It does make that bond strong.,0.5106,positive,0.398,0.602,0.0
Y9N2G1,Music Sharing,7,"It's like that, it brings in that feeling of, you know, connectedness.",0.4588,positive,0.286,0.714,0.0
Y9N2G1,Music Sharing,8,"Like I said earlier, if someone else also likes the same song as you do, then you tend to gel together.",0.6486,positive,0.227,0.773,0.0
Y9N2G1,Music Sharing,9,"You tend to, know their interests more.",0.25,positive,0.25,0.75,0.0
